timestamp,rpm,engine_load,speed
0.158,0.0,0.0,0.0
0.253,0.0,0.0,0.0
0.35,0.0,0.0,0.0
0.446,0.0,0.0,0.0
0.542,0.0,0.0,0.0
0.638,0.0,0.0,0.0
0.734,0.0,0.0,0.0
0.831,0.0,0.0,0.0
0.927,0.0,0.0,0.0
1.025,0.0,0.0,0.0
1.119,0.0,0.0,0.0
1.215,0.0,0.0,0.0
1.326,0.0,0.0,0.0
1.423,0.0,0.0,0.0
1.52,0.0,0.0,0.0
1.615,0.0,0.0,0.0
1.711,0.0,0.0,0.0
1.807,0.0,0.0,0.0
1.903,0.0,0.0,0.0
1.999,0.0,0.0,0.0
2.096,0.0,0.0,0.0
2.192,0.0,0.0,0.0
2.289,0.0,0.0,0.0
2.384,0.0,0.0,0.0
2.48,0.0,0.0,0.0
2.577,0.0,0.0,0.0
2.673,0.0,0.0,0.0
2.769,0.0,0.0,0.0
2.864,0.0,0.0,0.0
2.96,0.0,0.0,0.0
3.057,0.0,0.0,0.0
3.153,0.0,0.0,0.0
3.249,0.0,0.0,0.0
3.345,0.0,0.0,0.0
3.441,0.0,0.0,0.0
3.537,0.0,0.0,0.0
3.633,0.0,0.0,0.0
3.729,0.0,0.0,0.0
3.826,0.0,0.0,0.0
3.921,0.0,0.0,0.0
4.018,0.0,0.0,0.0
4.113,0.0,0.0,0.0
4.21,0.0,0.0,0.0
4.306,0.0,0.0,0.0
4.402,0.0,0.0,0.0
4.498,0.0,0.0,0.0
4.596,0.0,0.0,0.0
4.691,0.0,0.0,0.0
4.786,0.0,0.0,0.0
4.883,0.0,0.0,0.0
4.979,0.0,0.0,0.0
5.075,0.0,0.0,0.0
5.171,0.0,0.0,0.0
5.267,0.0,0.0,0.0
5.363,0.0,0.0,0.0
5.459,0.0,0.0,0.0
5.555,0.0,0.0,0.0
5.652,0.0,0.0,0.0
5.747,0.0,0.0,0.0
5.843,0.0,0.0,0.0
5.939,0.0,0.0,0.0
6.036,0.0,0.0,0.0
6.132,0.0,0.0,0.0
6.228,0.0,0.0,0.0
6.324,0.0,0.0,0.0
6.42,0.0,0.0,0.0
6.517,0.0,0.0,0.0
6.613,0.0,0.0,0.0
6.709,0.0,0.0,0.0
6.805,0.0,0.0,0.0
7.029,0.0,0.0,0.0
7.253,0.0,0.0,0.0
7.382,0.0,0.0,0.0
7.478,43.0,0.0,0.0
7.574,78.0,0.0,0.0
7.67,251.0,14.117647058823529,0.0
7.766,782.0,14.117647058823529,0.0
7.862,1180.0,10.196078431372548,0.0
7.958,1355.0,10.196078431372548,0.0
8.054,1466.0,12.549019607843137,0.0
8.15,1588.0,12.549019607843137,0.0
8.247,1694.0,16.862745098039216,0.0
8.342,1744.0,16.862745098039216,0.0
8.438,1792.0,14.901960784313726,0.0
8.535,1797.0,14.901960784313726,0.0
8.63,1765.0,14.509803921568627,0.0
8.727,1685.0,14.509803921568627,0.0
8.823,1603.0,16.07843137254902,0.0
8.919,1505.0,16.07843137254902,0.0
9.015,1400.0,16.07843137254902,0.0
9.111,1309.0,17.647058823529413,0.0
9.208,1238.0,17.647058823529413,0.0
9.303,1160.0,20.784313725490197,0.0
9.4,1107.0,20.784313725490197,0.0
9.496,1031.0,23.92156862745098,0.0
9.592,986.0,23.92156862745098,0.0
9.688,920.0,25.88235294117647,0.0
9.783,897.0,25.88235294117647,0.0
9.88,903.0,29.019607843137255,0.0
9.976,904.0,29.019607843137255,0.0
10.072,915.0,28.235294117647058,0.0
10.168,919.0,28.235294117647058,0.0
10.265,924.0,27.84313725490196,0.0
10.361,924.0,27.84313725490196,0.0
10.457,927.0,26.666666666666668,0.0
10.552,933.0,26.666666666666668,0.0
10.649,933.0,25.88235294117647,0.0
10.745,935.0,25.88235294117647,0.0
10.841,935.0,25.49019607843137,0.0
10.937,928.0,25.49019607843137,0.0
11.033,930.0,27.058823529411764,0.0
11.13,935.0,27.058823529411764,0.0
11.225,933.0,26.666666666666668,0.0
11.321,932.0,26.666666666666668,0.0
11.418,931.0,26.666666666666668,0.0
11.513,931.0,25.49019607843137,0.0
11.61,924.0,25.49019607843137,0.0
11.706,933.0,25.098039215686274,0.0
11.802,933.0,25.098039215686274,0.0
11.898,927.0,25.49019607843137,0.0
11.994,925.0,25.49019607843137,0.0
12.09,934.0,26.666666666666668,0.0
12.187,934.0,26.666666666666668,0.0
12.283,933.0,25.49019607843137,0.0
12.378,931.0,25.49019607843137,0.0
12.475,934.0,25.098039215686274,0.0
12.571,928.0,25.098039215686274,0.0
12.667,947.0,24.705882352941178,0.0
12.763,946.0,24.705882352941178,0.0
12.859,945.0,29.41176470588235,0.0
12.955,922.0,29.41176470588235,0.0
13.051,892.0,35.294117647058826,0.0
13.147,890.0,35.294117647058826,0.0
13.244,883.0,34.509803921568626,0.0
13.34,887.0,34.509803921568626,0.0
13.436,888.0,34.11764705882353,0.0
13.532,888.0,34.11764705882353,0.0
13.628,876.0,35.68627450980392,0.0
13.724,874.0,35.68627450980392,0.0
13.82,869.0,35.68627450980392,0.0
13.916,858.0,36.470588235294116,0.0
14.013,852.0,36.470588235294116,0.0
14.109,856.0,34.11764705882353,0.0
14.205,859.0,34.11764705882353,0.0
14.301,852.0,31.764705882352942,0.0
14.397,849.0,31.764705882352942,0.0
14.493,851.0,34.11764705882353,0.0
14.589,849.0,34.11764705882353,0.0
14.685,837.0,34.90196078431372,0.0
14.781,842.0,34.90196078431372,0.0
14.877,828.0,32.15686274509804,0.0
14.973,835.0,32.15686274509804,0.0
15.07,823.0,35.294117647058826,0.0
15.166,822.0,35.294117647058826,0.0
15.262,811.0,32.549019607843135,0.0
15.358,812.0,32.549019607843135,0.0
15.454,810.0,34.509803921568626,0.0
15.55,806.0,34.509803921568626,0.0
15.646,799.0,31.764705882352942,0.0
15.742,794.0,31.764705882352942,0.0
15.838,789.0,34.90196078431372,0.0
15.934,794.0,34.90196078431372,0.0
16.031,785.0,34.11764705882353,0.0
16.127,785.0,34.11764705882353,0.0
16.223,788.0,32.549019607843135,0.0
16.318,773.0,32.549019607843135,0.0
16.414,769.0,32.549019607843135,0.0
16.511,764.0,32.15686274509804,0.0
16.607,770.0,32.15686274509804,0.0
16.703,751.0,33.333333333333336,0.0
16.8,755.0,33.333333333333336,0.0
16.895,740.0,34.90196078431372,0.0
16.992,744.0,34.90196078431372,0.0
17.088,742.0,35.294117647058826,0.0
17.184,744.0,35.294117647058826,0.0
17.28,738.0,34.11764705882353,0.0
17.376,730.0,34.11764705882353,0.0
17.474,720.0,33.333333333333336,0.0
17.568,722.0,33.333333333333336,0.0
17.664,721.0,31.764705882352942,0.0
17.761,708.0,31.764705882352942,0.0
17.857,707.0,30.980392156862745,0.0
17.952,699.0,30.980392156862745,0.0
18.049,698.0,32.549019607843135,0.0
18.145,704.0,32.549019607843135,0.0
18.241,712.0,34.11764705882353,0.0
18.337,712.0,34.11764705882353,0.0
18.433,709.0,30.980392156862745,0.0
18.53,697.0,30.980392156862745,0.0
18.625,703.0,30.58823529411765,0.0
18.722,693.0,30.58823529411765,0.0
18.817,695.0,30.58823529411765,0.0
