timestamp,rpm,engine_load,speed
0.174,653.0,25.88235294117647,0.0
0.27,654.0,24.705882352941178,0.0
0.366,655.0,24.313725490196077,0.0
0.462,659.0,24.313725490196077,0.0
0.56,660.0,25.49019607843137,0.0
0.655,657.0,25.49019607843137,0.0
0.751,652.0,23.92156862745098,0.0
0.847,651.0,23.92156862745098,0.0
0.943,651.0,23.92156862745098,0.0
1.055,653.0,25.098039215686274,0.0
1.151,652.0,25.88235294117647,0.0
1.247,656.0,25.88235294117647,0.0
1.343,658.0,25.88235294117647,0.0
1.439,655.0,23.529411764705884,0.0
1.535,658.0,23.529411764705884,0.0
1.631,662.0,25.098039215686274,0.0
1.727,660.0,25.098039215686274,0.0
1.823,660.0,24.705882352941178,0.0
1.92,658.0,24.705882352941178,0.0
2.016,661.0,23.92156862745098,0.0
2.112,661.0,23.92156862745098,0.0
2.208,658.0,25.49019607843137,0.0
2.305,661.0,25.49019607843137,0.0
2.401,667.0,23.529411764705884,0.0
2.496,668.0,23.529411764705884,0.0
2.592,676.0,24.313725490196077,0.0
2.689,683.0,24.313725490196077,0.0
2.785,682.0,23.529411764705884,0.0
2.881,686.0,23.529411764705884,0.0
2.977,694.0,25.49019607843137,0.0
3.073,739.0,25.49019607843137,0.0
3.169,815.0,48.23529411764706,0.0
3.265,830.0,48.23529411764706,0.0
3.363,864.0,21.568627450980394,0.0
3.457,954.0,21.568627450980394,1.0
3.554,1096.0,50.98039215686274,1.0
3.65,1187.0,50.98039215686274,1.0
3.746,1266.0,43.529411764705884,1.0
3.842,1320.0,43.529411764705884,2.0
3.938,1347.0,43.529411764705884,2.0
4.034,1351.0,42.35294117647059,3.0
4.131,1346.0,42.35294117647059,3.0
4.226,1344.0,40.78431372549019,3.0
4.323,1343.0,40.78431372549019,4.0
4.419,1353.0,41.96078431372549,4.0
4.515,1434.0,41.96078431372549,5.0
4.611,1564.0,52.94117647058823,5.0
4.707,1669.0,52.94117647058823,6.0
4.802,1745.0,65.88235294117646,6.0
4.899,1757.0,65.88235294117646,7.0
4.995,1718.0,60.3921568627451,7.0
5.091,1670.0,60.3921568627451,8.0
5.188,1638.0,46.666666666666664,8.0
5.284,1607.0,46.666666666666664,9.0
5.38,1593.0,47.05882352941177,9.0
5.476,1588.0,47.05882352941177,10.0
5.572,1573.0,48.627450980392155,10.0
5.668,1566.0,48.627450980392155,10.0
5.764,1547.0,49.01960784313726,11.0
5.86,1530.0,49.01960784313726,11.0
5.956,1498.0,50.588235294117645,11.0
6.052,1474.0,50.588235294117645,12.0
6.148,1454.0,50.98039215686274,12.0
6.245,1446.0,50.98039215686274,12.0
6.34,1441.0,50.98039215686274,13.0
6.437,1435.0,51.372549019607845,13.0
6.533,1425.0,51.372549019607845,13.0
6.629,1401.0,51.372549019607845,14.0
6.725,1379.0,51.372549019607845,14.0
6.821,1355.0,53.333333333333336,14.0
6.917,1340.0,53.333333333333336,15.0
7.013,1346.0,53.333333333333336,15.0
7.109,1328.0,53.333333333333336,15.0
7.205,1307.0,53.333333333333336,16.0
7.302,1289.0,53.333333333333336,16.0
7.397,1275.0,54.11764705882353,16.0
7.494,1272.0,54.11764705882353,16.0
7.59,1262.0,56.07843137254902,17.0
7.686,1260.0,56.07843137254902,17.0
7.782,1259.0,55.294117647058826,17.0
7.878,1254.0,55.294117647058826,18.0
7.974,1247.0,55.68627450980392,18.0
8.071,1249.0,55.68627450980392,18.0
8.167,1251.0,52.94117647058823,19.0
8.263,1254.0,52.94117647058823,19.0
8.359,1257.0,52.94117647058823,19.0
8.455,1257.0,52.94117647058823,19.0
8.551,1253.0,53.333333333333336,19.0
8.647,1251.0,53.333333333333336,20.0
8.744,1250.0,53.333333333333336,20.0
8.84,1253.0,48.627450980392155,20.0
8.936,1248.0,48.627450980392155,20.0
9.032,1248.0,49.80392156862745,20.0
9.128,1246.0,49.80392156862745,21.0
9.224,1244.0,49.80392156862745,21.0
9.32,1242.0,49.80392156862745,21.0
9.416,1235.0,48.627450980392155,21.0
9.512,1222.0,48.627450980392155,21.0
9.609,1222.0,42.745098039215684,22.0
9.704,1224.0,42.745098039215684,22.0
9.8,1220.0,41.568627450980394,22.0
9.897,1208.0,41.568627450980394,22.0
9.992,1194.0,37.64705882352941,22.0
10.089,1182.0,37.64705882352941,22.0
10.185,1148.0,32.94117647058823,22.0
10.281,1122.0,32.94117647058823,22.0
10.377,1115.0,15.294117647058824,22.0
10.473,1072.0,15.294117647058824,22.0
10.569,1047.0,14.117647058823529,22.0
10.666,1000.0,14.117647058823529,22.0
10.761,984.0,16.07843137254902,22.0
10.857,1019.0,16.07843137254902,22.0
10.954,980.0,22.745098039215687,22.0
11.05,1016.0,22.745098039215687,22.0
11.146,1005.0,20.784313725490197,21.0
11.242,1017.0,20.784313725490197,21.0
11.338,1020.0,20.784313725490197,21.0
11.434,1024.0,21.568627450980394,21.0
11.531,1023.0,21.568627450980394,21.0
11.626,1014.0,20.784313725490197,21.0
11.723,1039.0,20.784313725490197,21.0
11.819,1030.0,20.392156862745097,20.0
11.915,1038.0,20.392156862745097,20.0
12.011,1044.0,20.784313725490197,20.0
12.107,1027.0,20.784313725490197,20.0
